HR 660,8Del Tri,02 17 03.19,+34 13 27.1,4.87
HR 7956,,20 47 10.80,+34 22 27.1,4.92
HR 3705,40Alp Lyn,09 21 03.29,+34 23 33.0,3.13
HR 5219,,13 51 47.50,+34 26 39.1,4.74
HR 7426,8 Cyg,19 31 46.30,+34 27 11.2,4.74
HR 1343,54 Per,04 20 24.60,+34 34 00.1,4.93
HR 2930,71Omi Gem,07 39 09.91,+34 35 03.1,4.90
HR 8146,66Ups Cyg,21 17 55.10,+34 53 48.8,4.43
HR 622,4Bet Tri,02 09 32.59,+34 59 13.9,3.00
HR 843,17 Per,02 51 30.79,+35 03 34.9,4.53
HR 7615,21Eta Cyg,19 56 18.41,+35 04 59.9,3.89
HR 882,24 Per,02 59 03.70,+35 10 59.2,4.93
HR 3974,21 LMi,10 07 25.80,+35 14 40.9,4.48
HR 7866,47 Cyg,20 33 54.19,+35 15 02.9,4.61
HR 5361,,14 17 59.81,+35 30 33.8,4.81
HR 337,43Bet And,01 09 43.90,+35 37 14.2,2.06
HR 5901,11Kap CrB,15 51 13.90,+35 39 27.0,4.82
HR 1228,46Xi Per,03 58 57.89,+35 47 28.0,4.04
HR 6872,1Kap Lyr,18 19 51.70,+36 03 51.8,4.33
HR 5127,25 CVn,13 37 27.60,+36 17 42.0,4.82
HR 3800,10 LMi,09 34 13.39,+36 23 51.0,4.55
HR 7963,54Lam Cyg,20 47 24.50,+36 29 26.9,4.53
HR 6018,16Tau CrB,16 08 58.30,+36 29 26.9,4.76
HR 1551,2 Aur,04 52 37.99,+36 42 11.2,4.78
HR 4100,31Bet LMi,10 27 52.99,+36 42 25.9,4.21
HR 68,25Sig And,00 18 19.70,+36 47 07.1,4.52
HR 3690,38 Lyn,09 18 50.69,+36 48 09.0,3.82
HR 7736,29 Cyg,20 14 31.99,+36 48 23.0,4.97
HR 6418,67Pi Her,17 15 02.81,+36 48 33.1,3.16
HR 7708,28 Cyg,20 09 25.61,+36 50 22.9,4.93
HR 7139,12Del2Lyr,18 54 30.19,+36 53 56.0,4.30
HR 6485,75Rho Her,17 23 40.99,+37 08 44.9,4.52
HR 5110,,13 34 47.81,+37 10 57.0,4.98
HR 2095,37The Aur,05 59 43.30,+37 12 45.0,2.62
HR 6695,91The Her,17 56 15.19,+37 15 02.2,3.86
HR 6436,69 Her,17 17 40.30,+37 17 30.1,4.65
HR 2011,31Ups Aur,05 51 02.40,+37 18 20.2,4.74
HR 7517,15 Cyg,19 44 16.61,+37 21 15.8,4.89
HR 5733,51Mu 1Boo,15 24 29.40,+37 22 37.9,4.31
HR 1773,21Sig Aur,05 24 39.19,+37 23 08.2,4.99
HR 1533,,04 49 54.60,+37 29 17.9,4.88
HR 7056,6Zet1Lyr,18 44 46.39,+37 36 18.0,4.36
HR 8498,1 Lac,22 15 58.20,+37 44 56.0,4.13
HR 620,58 And,02 08 29.30,+37 51 33.1,4.82
HR 1592,4Ome Aur,04 59 15.41,+37 53 25.1,4.94
HR 7763,34 Cyg,20 17 47.21,+38 01 59.2,4.81
HR 8130,65Tau Cyg,21 14 47.50,+38 02 44.2,3.72
HR 7314,21The Lyr,19 16 22.10,+38 08 01.0,4.36
HR 4380,55 UMa,11 19 07.90,+38 11 08.2,4.78
HR 5435,27Gam Boo,14 32 04.70,+38 18 29.9,3.03
HR 4915,12Alp2CVn,12 56 01.70,+38 19 05.9,2.90
HR 840,16 Per,02 50 35.11,+38 19 07.0,4.23
HR 3612,,09 06 31.80,+38 27 07.9,4.56
HR 1689,11Mu Aur,05 13 25.70,+38 29 03.8,4.86
HR 7613,22 Cyg,19 55 51.70,+38 29 12.1,4.94
HR 269,37Mu And,00 56 45.19,+38 29 57.8,3.87
HR 8255,72 Cyg,21 34 46.61,+38 32 03.1,4.90
HR 63,24The And,00 17 05.50,+38 40 54.1,4.61
HR 7001,3Alp Lyr,18 36 56.30,+38 47 01.0,0.03
HR 921,25Rho Per,03 05 10.61,+38 50 25.1,3.39
HR 6220,44Eta Her,16 42 53.81,+38 55 19.9,3.53
HR 8622,10 Lac,22 39 15.70,+39 03 01.1,4.88
HR 7298,20Eta Lyr,19 13 45.50,+39 08 46.0,4.39
HR 2012,32Nu Aur,05 51 29.40,+39 08 55.0,3.97
HR 1995,29Tau Aur,05 49 10.49,+39 10 52.0,4.52
HR 2696,63 Aur,07 11 39.29,+39 19 14.2,4.90
HR 8143,67Sig Cyg,21 17 25.01,+39 23 40.9,4.23
HR 947,28Ome Per,03 11 17.40,+39 36 42.1,4.63
HR 3809,,09 35 03.79,+39 37 17.0,4.81
HR 879,22Pi Per,02 58 45.70,+39 39 46.1,4.70
HR 8485,,22 13 52.70,+39 42 54.0,4.49
HR 1220,45Eps Per,03 57 51.19,+40 00 37.1,2.89
HR 1729,15Lam Aur,05 19 08.50,+40 05 57.1,4.71
HR 4997,,13 13 43.01,+40 09 10.1,4.92
HR 788,12 Per,02 42 14.90,+40 11 38.0,4.91
HR 7796,37Gam Cyg,20 22 13.70,+40 15 24.1,2.20
HR 5602,42Bet Boo,15 01 56.81,+40 23 26.2,3.50
HR 4132,,10 33 13.90,+40 25 32.2,4.75
HR 1306,52 Per,04 14 53.30,+40 29 01.0,4.71
HR 5017,20 CVn,13 17 32.50,+40 34 21.0,4.73
HR 477,53Tau And,01 40 34.80,+40 34 36.8,4.94
HR 936,26Bet Per,03 08 10.10,+40 57 20.2,2.12
HR 1612,8Zet Aur,05 02 28.70,+41 04 32.9,3.75
HR 226,35Nu And,00 49 48.79,+41 04 44.0,4.53
HR 8028,58Nu Cyg,20 57 10.39,+41 10 01.9,3.94
HR 1641,10Eta Aur,05 06 30.91,+41 14 03.8,3.17
HR 1454,58 Per,04 36 41.40,+41 15 52.9,4.25
HR 4785,8Bet CVn,12 33 44.50,+41 21 27.0,4.26
HR 458,50Ups And,01 36 47.81,+41 24 20.2,4.09
HR 4069,34Mu UMa,10 22 19.70,+41 29 57.8,3.05
HR 3579,,09 00 38.40,+41 46 58.1,3.97
HR 8762,1Omi And,23 01 55.30,+42 19 34.0,3.62
HR 603,57Gam1And,02 03 54.00,+42 19 46.9,2.26
HR 604,57Gam2And,02 03 54.70,+42 19 50.9,4.84
HR 6168,35Sig Her,16 34 06.19,+42 26 12.8,4.20
HR 5914,1Chi Her,15 52 40.49,+42 27 06.1,4.62
HR 2427,50Psi2Aur,06 39 19.90,+42 29 20.0,4.79
HR 1135,41Nu Per,03 45 11.59,+42 34 43.0,3.77
HR 483,,01 41 47.21,+42 36 49.0,4.95
HR 4033,33Lam UMa,10 17 05.81,+42 54 51.8,3.45
HR 8579,6 Lac,22 30 29.30,+43 07 23.9,4.51
HR 3275,31 Lyn,08 22 50.09,+43 11 17.2,4.25
HR 4248,45Ome UMa,10 53 58.70,+43 11 24.0,4.71
HR 8965,17Iot And,23 38 08.21,+43 16 05.2,4.29
HR 8699,15 Lac,22 52 01.99,+43 18 45.0,4.94
HR 1002,32 Per,03 21 26.50,+43 19 45.8,4.95
HR 4392,56 UMa,11 22 49.61,+43 28 58.1,4.99
HR 1605,7Eps Aur,05 01 58.10,+43 49 23.9,2.99
HR 8079,62Xi Cyg,21 04 55.90,+43 55 40.1,3.72
HR 7157,13 Lyr,18 55 20.09,+43 56 46.0,4.04
HR 643,60 And,02 13 13.30,+44 13 54.1,4.83
HR 8632,11 Lac,22 40 30.91,+44 16 35.0,4.46
HR 8976,19Kap And,23 40 24.50,+44 20 02.0,4.14
HR 469,52Chi And,01 39 21.00,+44 23 10.0,4.98
HR 8001,57 Cyg,20 53 14.81,+44 23 13.9,4.78
HR 4335,52Psi UMa,11 09 39.79,+44 29 55.0,3.01
HR 941,27Kap Per,03 09 29.81,+44 51 25.9,3.80
HR 6023,11Phi Her,16 08 46.20,+44 56 06.0,4.26
HR 2088,34Bet Aur,05 59 31.70,+44 56 51.0,1.90
HR 2585,16 Lyn,06 57 37.10,+45 05 39.1,4.90
HR 7528,18Del Cyg,19 44 58.49,+45 07 50.9,2.87
HR 7924,50Alp Cyg,20 41 25.90,+45 16 49.1,1.25
HR 417,48Ome And,01 27 39.41,+45 24 24.1,4.83
HR 4846,,12 45 07.80,+45 26 25.1,4.99
HR 390,46Xi And,01 22 20.40,+45 31 44.0,4.88
HR 8252,73Rho Cyg,21 33 58.90,+45 35 30.8,4.02
HR 2091,35Pi Aur,05 59 56.09,+45 56 12.8,4.26
HR 6254,52 Her,16 49 14.21,+45 58 59.9,4.82
HR 1708,13Alp Aur,05 16 41.40,+45 59 53.2,0.08
HR 6588,85Iot Her,17 39 27.89,+46 00 23.0,3.80
HR 5982,6Ups Her,16 02 47.90,+46 02 12.1,4.76
HR 5351,19Lam Boo,14 16 22.99,+46 05 17.9,4.18
HR 7977,55 Cyg,20 48 56.30,+46 06 51.1,4.84
HR 6092,22Tau Her,16 19 44.40,+46 18 47.9,3.89
HR 9003,20Psi And,23 46 02.11,+46 25 13.1,4.95
HR 8961,16Lam And,23 37 33.89,+46 27 29.2,3.82
HR 1350,53 Per,04 21 33.19,+46 29 56.0,4.85
HR 8523,2 Lac,22 21 01.61,+46 32 12.1,4.57
HR 7735,31 Cyg,20 13 37.90,+46 44 29.0,3.79
HR 7730,30 Cyg,20 13 18.00,+46 48 56.9,4.83
HR 184,20Pi Cas,00 43 28.10,+47 01 28.9,4.94
HR 3594,12Kap UMa,09 03 37.49,+47 09 24.1,3.60
HR 335,42Phi And,01 09 30.19,+47 14 30.8,4.25
HR 8047,59 Cyg,20 59 49.61,+47 31 16.0,4.74
HR 8089,63 Cyg,21 06 36.10,+47 38 53.9,4.55
HR 5618,44 Boo,15 03 47.40,+47 39 15.8,4.76
HR 8572,5 Lac,22 29 31.80,+47 42 24.8,4.36
HR 1273,48 Per,04 08 39.70,+47 42 45.0,4.04
HR 7751,32 Cyg,20 15 28.30,+47 42 51.8,3.98
HR 4518,63Chi UMa,11 46 03.00,+47 46 45.8,3.71
HR 1122,39Del Per,03 42 55.51,+47 47 15.0,3.01
HR 1052,35Sig Per,03 30 34.49,+47 59 43.1,4.36
HR 3569,9Iot UMa,08 59 12.41,+48 02 30.1,3.14
HR 1087,37Psi Per,03 36 29.40,+48 11 34.1,4.23
HR 193,22Omi Cas,00 44 43.49,+48 17 03.8,4.54
HR 1303,51Mu Per,04 14 53.90,+48 24 33.8,4.14
HR 464,51 And,01 37 59.59,+48 37 41.9,3.57
HR 6200,42 Her,16 38 44.90,+48 55 41.9,4.90
HR 7844,45Ome1Cyg,20 30 03.50,+48 57 06.1,4.95
HR 8860,8 And,23 17 44.69,+49 00 55.1,4.85
HR 5112,24 CVn,13 34 27.31,+49 00 58.0,4.70
HR 1034,,03 28 03.10,+49 03 46.1,4.98
HR 2818,21 Lyn,07 26 42.79,+49 12 41.0,4.64
HR 799,13The Per,02 44 12.00,+49 13 41.9,4.12
HR 2289,46Psi1Aur,06 24 53.90,+49 17 17.2,4.91
HR 8335,81Pi 2Cyg,21 46 47.59,+49 18 33.8,4.23
HR 5191,85Eta UMa,13 47 32.40,+49 18 47.9,1.86
HR 8830,7 And,23 12 33.00,+49 24 23.0,4.52
HR 8541,4 Lac,22 24 31.01,+49 28 35.0,4.57
HR 1044,34 Per,03 29 22.10,+49 30 32.0,4.67
HR 937,Iot Per,03 09 04.01,+49 36 47.9,4.05
HR 8726,,22 56 25.99,+49 44 01.0,4.95
HR 1017,33Alp Per,03 24 19.39,+49 51 40.0,1.79
HR 8780,3 And,23 04 10.99,+50 03 07.9,4.65
HR 7469,13The Cyg,19 36 26.50,+50 13 16.0,4.48
HR 699,65 And,02 25 37.39,+50 16 43.0,4.71
HR 8585,7Alp Lac,22 31 17.50,+50 16 57.0,3.77
HR 1324,,04 18 14.59,+50 17 44.2,4.61
HR 1261,47Lam Per,04 06 34.99,+50 21 05.0,4.29
HR 179,19Xi Cas,00 42 03.89,+50 30 45.0,4.80
HR 496,Phi Per,01 43 39.60,+50 41 19.0,4.07
HR 7137,,18 53 13.61,+50 42 29.9,4.92
HR 223,25Nu Cas,00 48 50.09,+50 58 05.9,4.89
HR 8301,80Pi 1Cyg,21 42 05.69,+51 11 22.9,4.67
HR 5350,21Iot Boo,14 16 09.89,+51 22 01.9,4.75
HR 9066,,23 58 24.79,+51 23 19.0,4.80
HR 6705,33Gam Dra,17 56 36.41,+51 29 20.0,2.23
HR 3173,27 Lyn,08 08 27.41,+51 30 24.1,4.84
HR 8613,9 Lac,22 37 22.39,+51 32 43.1,4.63
HR 4716,5 CVn,12 24 01.51,+51 33 43.9,4.80
HR 3619,15 UMa,09 08 52.30,+51 36 16.9,4.48
HR 3775,25The UMa,09 32 51.41,+51 40 37.9,3.17
HR 7420,10Iot2Cyg,19 29 42.29,+51 43 46.9,3.79
HR 5329,17Kap2Boo,14 13 28.99,+51 47 25.1,4.54
HR 5404,23The Boo,14 25 11.81,+51 51 02.9,4.05
HR 3799,26 UMa,09 34 49.51,+52 03 05.0,4.50
HR 8538,3Bet Lac,22 23 33.60,+52 13 45.1,4.43
HR 6536,23Bet Dra,17 30 25.99,+52 18 05.0,2.79
HR 7619,24Psi Cyg,19 55 37.80,+52 26 20.0,4.92
HR 854,18Tau Per,02 54 15.50,+52 45 45.0,3.95
HR 7328,1Kap Cyg,19 17 06.19,+53 22 07.0,3.77
HR 915,23Gam Per,03 04 47.81,+53 30 23.0,2.93
HR 4554,64Gam UMa,11 53 49.80,+53 41 40.9,2.44
HR 1568,7 Cam,04 57 17.21,+53 45 07.9,4.47
HR 153,17Zet Cas,00 36 58.30,+53 53 48.8,3.66
HR 3662,18 UMa,09 16 11.30,+54 01 18.8,4.83
HR 3894,30Phi UMa,09 52 06.41,+54 03 51.8,4.59
HR 2077,33Del Aur,05 59 31.61,+54 17 04.9,3.72
HR 123,14Lam Cas,00 31 46.39,+54 31 19.9,4.73
HR 5154,83 UMa,13 40 44.30,+54 40 54.1,4.66
HR 5960,,15 57 47.40,+54 44 58.9,4.95
HR 5055,79Zet UMa,13 23 56.40,+54 55 18.1,3.95
HR 5054,79Zet UMa,13 23 55.49,+54 55 31.1,2.27
HR 5062,80 UMa,13 25 13.49,+54 59 17.2,4.01
HR 343,33The Cas,01 11 06.19,+55 08 58.9,4.33
HR 6555,25Nu 2Dra,17 32 16.01,+55 10 23.2,4.87
HR 6554,24Nu 1Dra,17 32 10.61,+55 11 03.1,4.88
HR 2029,30Xi Aur,05 54 50.81,+55 42 24.8,4.99
HR 9071,8Sig Cas,23 59 00.50,+55 45 18.0,4.88
HR 834,15Eta Per,02 50 41.81,+55 53 44.2,3.76
HR 4905,77Eps UMa,12 54 01.70,+55 57 34.9,1.77
HR 4112,36 UMa,10 30 37.61,+55 58 50.2,4.84
HR 4931,78 UMa,13 00 43.80,+56 21 59.0,4.93
HR 4295,48Bet UMa,11 01 50.50,+56 22 57.0,2.37
HR 168,18Alp Cas,00 40 30.50,+56 32 13.9,2.23
HR 7740,33 Cyg,20 13 23.90,+56 34 04.1,4.30
HR 918,,03 05 32.40,+56 42 20.9,4.76
HR 6237,,16 45 17.81,+56 46 54.8,4.85
HR 6688,32Xi Dra,17 53 31.70,+56 52 22.1,3.75
HR 4660,69Del UMa,12 15 25.61,+57 01 57.0,3.31
HR 8494,23Eps Cep,22 15 01.99,+57 02 37.0,4.19
HR 6978,45 Dra,18 32 34.49,+57 02 44.2,4.77
HR 9045,7Rho Cas,23 54 22.99,+57 29 57.8,4.54
HR 7955,,20 45 21.10,+57 34 46.9,4.51
HR 7309,54 Dra,19 13 55.20,+57 42 18.0,4.99
HR 219,24Eta Cas,00 49 06.00,+57 48 56.9,3.44
HR 8465,21Zet Cep,22 10 51.29,+58 12 04.0,3.35
HR 382,34Phi Cas,01 20 04.90,+58 13 54.1,4.98
HR 8571,27Del Cep,22 29 10.30,+58 24 55.1,3.75
HR 2560,15 Lyn,06 57 16.49,+58 25 21.0,4.35
HR 8926,,23 30 01.99,+58 32 56.0,4.91
HR 5986,13The Dra,16 01 53.30,+58 33 55.1,4.01
HR 9008,5Tau Cas,23 47 03.50,+58 39 06.8,4.87
HR 2946,24 Lyn,07 43 00.41,+58 42 37.1,4.99
HR 8316,Mu Cep,21 43 30.41,+58 46 48.0,4.08
HR 6923,39 Dra,18 23 54.50,+58 48 02.2,4.98
HR 7633,,19 55 55.39,+58 50 46.0,4.96
HR 1040,,03 29 54.89,+58 52 43.0,4.54
HR 5744,12Iot Dra,15 24 55.80,+58 57 58.0,3.29
HR 253,26Ups1Cas,00 55 00.10,+58 58 22.1,4.83
HR 2238,2 Lyn,06 19 37.39,+59 00 38.9,4.48
HR 3888,29Ups UMa,09 50 59.40,+59 02 19.0,3.80
HR 21,11Bet Cas,00 09 10.70,+59 08 58.9,2.27
HR 265,28Ups2Cas,00 56 39.79,+59 10 52.0,4.63
HR 442,39Chi Cas,01 33 55.90,+59 13 54.8,4.71
HR 7125,47Omi Dra,18 51 12.10,+59 23 17.9,4.66
HR 8797,1 Cas,23 06 36.89,+59 25 10.9,4.85
HR 2470,12 Lyn,06 46 14.09,+59 26 30.1,4.87
HR 1035,,03 29 04.10,+59 56 25.1,4.21
HR 403,37Del Cas,01 25 49.01,+60 14 07.1,2.68
HR 1603,10Bet Cam,05 03 25.10,+60 26 31.9,4.03
HR 264,27Gam Cas,00 56 42.50,+60 43 00.1,2.47
HR 3323,1Omi UMa,08 30 15.91,+60 43 05.2,3.36
HR 8334,10Nu Cep,21 45 26.90,+61 07 14.9,4.29
HR 244,,00 53 04.10,+61 07 27.1,4.82
HR 6132,14Eta Dra,16 23 59.50,+61 30 51.1,2.74
HR 2215,1 Lyn,06 17 54.79,+61 30 55.1,4.98
HR 4301,50Alp UMa,11 03 43.70,+61 45 02.9,1.79
HR 7957,3Eta Cep,20 45 17.40,+61 50 20.0,3.43
HR 8279,9 Cep,21 37 55.20,+62 04 54.8,4.73
HR 8904,4 Cas,23 24 50.30,+62 16 58.1,4.98
HR 8162,5Alp Cep,21 18 34.80,+62 35 08.2,2.44
HR 130,15Kap Cas,00 33 00.00,+62 55 54.1,4.16
HR 7850,2The Cep,20 29 34.90,+62 59 39.1,4.22
HR 3757,23 UMa,09 31 31.70,+63 03 42.8,3.67
HR 1129,,03 46 02.30,+63 20 42.0,4.80
HR 3624,14Tau UMa,09 10 55.10,+63 30 49.0,4.67
HR 8383,,21 56 39.10,+63 37 32.2,4.91
HR 542,45Eps Cas,01 54 23.69,+63 40 12.0,3.38
HR 3403,4Pi 2UMa,08 40 12.79,+64 19 40.1,4.60
HR 5291,11Alp Dra,14 04 23.30,+64 22 32.9,3.65
HR 6223,18 Dra,16 40 55.10,+64 35 21.1,4.83
HR 8417,17Xi Cep,22 03 47.40,+64 37 40.1,4.29
HR 5226,10 Dra,13 51 25.90,+64 43 23.9,4.65
HR 6315,19 Dra,16 56 01.70,+65 08 04.9,4.89
HR 1155,,03 49 31.20,+65 31 34.0,4.47
HR 6945,42 Dra,18 25 59.09,+65 33 49.0,4.82
HR 4072,,10 24 07.90,+65 33 59.0,4.97
HR 985,,03 19 59.40,+65 39 07.9,4.84
HR 7371,58Pi Dra,19 20 40.10,+65 42 52.9,4.59
HR 6396,22Zet Dra,17 08 47.21,+65 42 52.9,3.17
HR 5589,,14 57 34.99,+65 55 57.0,4.60
HR 8694,32Iot Cep,22 49 40.80,+66 12 02.2,3.52
HR 1542,9Alp Cam,04 54 03.00,+66 20 34.1,4.29
HR 3616,13Sig2UMa,09 10 23.21,+67 08 04.9,4.80
HR 707,Iot Cas,02 29 04.01,+67 24 09.0,4.52
HR 3576,8Rho UMa,09 02 32.69,+67 37 46.9,4.76
HR 7310,57Del Dra,19 12 33.31,+67 39 42.1,3.07
HR 7685,67Rho Dra,20 02 49.10,+67 52 25.0,4.51
HR 8872,34Omi Cep,23 18 37.49,+68 06 42.1,4.75
HR 399,36Psi Cas,01 25 55.99,+68 07 48.0,4.74
HR 548,46Ome Cas,01 56 00.00,+68 41 07.1,4.99
HR 6596,28Ome Dra,17 36 57.10,+68 45 29.2,4.80
HR 4765,4 Dra,12 30 06.70,+69 12 04.0,4.95
HR 2209,,06 18 50.81,+69 19 10.9,4.80
HR 4434,1Lam Dra,11 31 24.19,+69 19 52.0,3.84
HR 7462,61Sig Dra,19 32 21.60,+69 39 40.0,4.68
HR 4787,5Kap Dra,12 33 28.99,+69 47 17.9,3.87
HR 3771,24 UMa,09 34 28.90,+69 49 49.1,4.56
HR 4795,6 Dra,12 34 43.99,+70 01 18.8,4.94
HR 7582,63Eps Dra,19 48 10.39,+70 16 04.1,3.83
HR 8238,8Bet Cep,21 28 39.60,+70 33 38.9,3.23
HR 575,48 Cas,02 01 57.41,+70 54 24.8,4.54
HR 7180,52Ups Dra,18 54 23.90,+71 17 49.9,4.82
HR 8317,11 Cep,21 41 55.30,+71 18 41.0,4.56
HR 1148,Gam Cam,03 50 21.50,+71 19 55.9,4.63
HR 6920,43Phi Dra,18 20 45.50,+71 20 16.1,4.22
HR 5735,13Gam UMi,15 20 43.70,+71 50 02.0,3.05
HR 6636,31Psi1Dra,17 41 56.30,+72 08 56.0,4.58
HR 8468,24 Cep,22 09 48.41,+72 20 28.0,4.79
HR 580,50 Cas,02 03 26.09,+72 25 17.0,3.98
HR 6927,44Chi Dra,18 21 03.41,+72 43 58.1,3.57
HR 7352,60Tau Dra,19 15 33.00,+73 21 20.2,4.45
HR 5563,7Bet UMi,14 50 42.31,+74 09 20.2,2.08
HR 932,,03 11 56.30,+74 23 37.0,4.87
HR 8819,33Pi Cep,23 07 53.90,+75 23 15.0,4.41
HR 5430,5 UMi,14 27 31.51,+75 41 46.0,4.25
HR 4126,,10 35 05.50,+75 42 47.2,4.84
HR 6116,21Eta UMi,16 17 30.31,+75 45 19.1,4.95
HR 2527,,07 00 04.01,+76 58 39.0,4.55
HR 5826,15The UMi,15 31 24.89,+77 20 57.8,4.96
HR 5321,4 UMi,14 08 50.90,+77 32 51.0,4.82
HR 8974,35Gam Cep,23 39 20.81,+77 37 57.0,3.21
HR 7750,1Kap Cep,20 08 53.30,+77 42 41.0,4.39
HR 5903,16Zet UMi,15 44 03.50,+77 47 39.8,4.32
HR 3751,,09 37 05.21,+81 19 35.0,4.29
HR 6322,22Eps UMi,16 45 58.10,+82 02 13.9,4.23
HR 2742,,07 31 04.39,+82 24 41.0,4.96
HR 8702,,22 47 28.99,+83 09 14.0,4.74
HR 8748,,22 54 24.79,+84 20 46.0,4.71
HR 285,,01 08 44.71,+86 15 24.8,4.25
HR 6789,23Del UMi,17 32 12.89,+86 35 11.0,4.36
HR 424,1Alp UMi,02 31 48.70,+89 15 51.1,2.02
